OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,OrderStatus,Company
O3558,C167,P065,2025-01-06 14:17:20,5,412.40000000000003,Completed,Rogers-Parker
O3558,C161,P003,2025-01-06 14:17:20,4,877.52,Completed,Rogers-Parker
O3558,C088,P072,2025-01-06 14:17:20,6,2535.54,Completed,Rogers-Parker
O3559,C003,P011,2025-01-06 21:27:24,4,203.6,Completed,Stanley Inc
O3559,C013,P065,2025-01-06 21:27:24,4,329.92,Completed,Stanley Inc
O3559,C077,P005,2025-01-06 21:27:24,3,1165.56,Completed,Stanley Inc
O3559,C129,P095,2025-01-06 21:27:24,8,1825.6,Completed,Stanley Inc
O3560,C004,P012,2025-01-01 05:47:53,8,2430.24,Pending,
O3561,C132,P066,2025-01-12 20:06:55,8,3714.88,Pending,Mason Group
O3562,C181,P004,2025-01-04 21:01:20,3,873.9000000000001,Pending,Goodwin-Mendez
O3562,C005,P053,2025-01-04 21:01:20,6,1829.6999999999998,Pending,Goodwin-Mendez
O3563,C185,P042,2025-01-01 09:38:38,7,3336.6200000000003,Pending,"Mcdonald, Johnson and Horton"
O3563,C129,P067,2025-01-01 09:38:38,3,1323.4499999999998,Pending,"Mcdonald, Johnson and Horton"
O3563,C092,P067,2025-01-01 09:38:38,6,2646.8999999999996,Pending,"Mcdonald, Johnson and Horton"
O3563,C132,P014,2025-01-01 09:38:38,6,1022.76,Pending,"Mcdonald, Johnson and Horton"
O3564,C192,P090,2025-01-05 18:36:39,4,1700.28,Pending,
O3565,C123,P090,2025-01-12 20:02:39,3,1275.21,Pending,Brennan PLC
O3565,C187,P056,2025-01-12 20:02:39,7,1723.26,Pending,Brennan PLC
O3565,C048,P043,2025-01-12 20:02:39,10,4216.5,Pending,Brennan PLC
O3566,C151,P081,2025-01-09 05:06:01,3,512.4300000000001,Canceled,"Becker, Petty and Avery"
O3567,C131,P095,2025-01-10 14:02:56,6,1369.1999999999998,Canceled,"Ramirez, Pittman and Garcia"
O3567,C033,P041,2025-01-10 14:02:56,3,1449.06,Canceled,"Ramirez, Pittman and Garcia"
O3567,C111,P072,2025-01-10 14:02:56,1,422.59,Canceled,"Ramirez, Pittman and Garcia"
O3568,C113,P081,2025-01-09 18:39:19,3,512.4300000000001,Canceled,"Smith, Jimenez and Perez"
O3568,C145,P093,2025-01-09 18:39:19,9,3299.94,Canceled,"Smith, Jimenez and Perez"
O3568,C065,P091,2025-01-09 18:39:19,1,172.74,Canceled,"Smith, Jimenez and Perez"
O3569,C106,P054,2025-01-05 14:41:41,3,756.24,Pending,Collins Ltd
O3569,C151,P098,2025-01-05 14:41:41,1,441.39,Pending,Collins Ltd
O3569,C023,P049,2025-01-05 14:41:41,7,2394.91,Pending,Collins Ltd
O3570,C040,P035,2025-01-13 01:41:30,5,67.8,Canceled,Hill Group
O3570,C115,P078,2025-01-13 01:41:30,4,1628.32,Canceled,Hill Group
O3571,C129,P058,2025-01-04 02:33:54,6,1160.76,Pending,Vang LLC
O3571,C180,P014,2025-01-04 02:33:54,5,852.3000000000001,Pending,Vang LLC
O3571,C187,P076,2025-01-04 02:33:54,5,1878.95,Pending,Vang LLC
O3571,C032,P015,2025-01-04 02:33:54,6,2288.82,Pending,Vang LLC
O3572,C050,P012,2025-01-07 06:18:17,7,2126.46,Canceled,Gray-Campbell
O3572,C060,P041,2025-01-07 06:18:17,5,2415.1,Canceled,Gray-Campbell
O3573,C197,P029,2025-01-06 21:49:53,9,3969.72,Pending,Hill Ltd
O3573,C154,P095,2025-01-06 21:49:53,4,912.8,Pending,Hill Ltd
O3574,C147,P062,2025-01-02 18:56:34,5,332.95000000000005,Canceled,Deleon-Jenkins
O3574,C134,P042,2025-01-02 18:56:34,9,4289.9400000000005,Canceled,Deleon-Jenkins
O3575,C027,P073,2025-01-06 21:03:42,9,3245.22,Canceled,"Bowen, Snow and Cole"
O3575,C019,P036,2025-01-06 21:03:42,9,3021.12,Canceled,"Bowen, Snow and Cole"
O3575,C173,P050,2025-01-06 21:03:42,9,312.39,Canceled,"Bowen, Snow and Cole"
O3576,C128,P055,2025-01-04 18:25:49,2,460.8,Pending,Freeman Inc
O3576,C178,P033,2025-01-04 18:25:49,3,424.40999999999997,Pending,Freeman Inc
O3576,C146,P052,2025-01-04 18:25:49,3,515.25,Pending,Freeman Inc
O3577,C041,P023,2025-01-06 17:38:50,4,1548.12,Canceled,"Hubbard, Mccoy and Barr"
O3577,C155,P064,2025-01-06 17:38:50,3,860.58,Canceled,"Hubbard, Mccoy and Barr"
O3577,C187,P096,2025-01-06 17:38:50,4,1664.48,Canceled,"Hubbard, Mccoy and Barr"
O3578,C038,P041,2025-01-12 05:11:19,2,966.04,Canceled,
O3579,C003,P009,2025-01-04 05:18:15,6,1351.74,Canceled,Stuart Ltd
O3579,C134,P023,2025-01-04 05:18:15,7,2709.21,Canceled,Stuart Ltd
O3580,C144,P099,2025-01-08 01:29:43,8,875.76,Pending,"Baxter, Hernandez and Wagner"
O3580,C195,P031,2025-01-08 01:29:43,8,2552.32,Pending,"Baxter, Hernandez and Wagner"
O3580,C190,P055,2025-01-08 01:29:43,1,230.4,Pending,"Baxter, Hernandez and Wagner"
O3581,C042,P038,2025-01-01 22:07:49,6,2669.3999999999996,Canceled,"Murray, Allen and Brooks"
O3581,C112,P062,2025-01-01 22:07:49,8,532.72,Canceled,"Murray, Allen and Brooks"
O3581,C095,P066,2025-01-01 22:07:49,1,464.36,Canceled,"Murray, Allen and Brooks"
O3582,C148,P060,2025-01-05 22:20:09,3,364.86,Canceled,Morales Ltd
O3582,C160,P067,2025-01-05 22:20:09,9,3970.35,Canceled,Morales Ltd
O3582,C011,P060,2025-01-05 22:20:09,6,729.72,Canceled,Morales Ltd
O3583,C015,P060,2025-01-12 11:22:57,3,364.86,Pending,Howell-Trevino
O3584,C198,P082,2025-01-12 03:11:45,7,531.44,Completed,Shannon and Sons
O3584,C029,P029,2025-01-12 03:11:45,1,441.08,Completed,Shannon and Sons
O3584,C059,P017,2025-01-12 03:11:45,8,2077.28,Completed,Shannon and Sons
O3585,C182,P068,2025-01-02 09:39:38,9,363.42,Pending,"King, Smith and Chavez"
O3585,C163,P050,2025-01-02 09:39:38,6,208.26,Pending,"King, Smith and Chavez"
O3585,C147,P084,2025-01-02 09:39:38,4,1490.6,Pending,"King, Smith and Chavez"
O3585,C169,P000,2025-01-02 09:39:38,10,1797.7,Pending,"King, Smith and Chavez"
O3586,C030,P022,2025-01-12 17:32:20,4,1858.32,Completed,Moore Inc
O3586,C194,P020,2025-01-12 17:32:20,3,550.4399999999999,Completed,Moore Inc
O3586,C133,P065,2025-01-12 17:32:20,10,824.8000000000001,Completed,Moore Inc
O3586,C091,P048,2025-01-12 17:32:20,1,338.98,Completed,Moore Inc
O3587,C168,P050,2025-01-10 19:11:28,5,173.55,Completed,Wilson-Greene
O3587,C008,P019,2025-01-10 19:11:28,1,141.85,Completed,Wilson-Greene
O3588,C085,P078,2025-01-06 23:47:17,6,2442.48,Canceled,Lee-Burns
O3588,C190,P018,2025-01-06 23:47:17,2,627.38,Canceled,Lee-Burns
O3588,C151,P020,2025-01-06 23:47:17,4,733.92,Canceled,Lee-Burns
O3589,C107,P067,2025-01-09 10:48:29,2,882.3,Canceled,Mcdonald Ltd
O3589,C151,P031,2025-01-09 10:48:29,4,1276.16,Canceled,Mcdonald Ltd
O3590,C034,P057,2025-01-02 14:37:32,7,2419.76,Canceled,"Macdonald, Moon and Sweeney"
O3591,C003,P054,2025-01-05 23:01:42,1,252.08,Canceled,"Myers, Rice and Mclean"
O3591,C151,P063,2025-01-05 23:01:42,9,2063.25,Canceled,"Myers, Rice and Mclean"
O3592,C159,P009,2025-01-04 17:08:54,4,901.16,Canceled,
O3592,C174,P068,2025-01-04 17:08:54,10,403.8,Canceled,
O3592,C167,P092,2025-01-04 17:08:54,10,4693.3,Canceled,
O3593,C104,P030,2025-01-12 18:03:09,6,952.6200000000001,Canceled,Anthony-Robinson
O3594,C145,P088,2025-01-09 10:32:56,2,297.28,Pending,
O3594,C137,P011,2025-01-09 10:32:56,10,509.0,Pending,
O3594,C037,P036,2025-01-09 10:32:56,4,1342.72,Pending,
O3595,C011,P091,2025-01-12 09:13:56,4,690.96,Pending,"Foster, Maldonado and Garcia"
O3595,C096,P037,2025-01-12 09:13:56,7,3384.29,Pending,"Foster, Maldonado and Garcia"
O3596,C194,P083,2025-01-01 15:16:02,10,2934.7000000000003,Canceled,"Cook, Ballard and Charles"
O3596,C173,P014,2025-01-01 15:16:02,2,340.92,Canceled,"Cook, Ballard and Charles"
O3597,C195,P023,2025-01-12 20:11:00,1,387.03,Canceled,Waters-Johnson
O3597,C162,P081,2025-01-12 20:11:00,9,1537.29,Canceled,Waters-Johnson
O3597,C013,P077,2025-01-12 20:11:00,7,2676.03,Canceled,Waters-Johnson
O3597,C011,P082,2025-01-12 20:11:00,4,303.68,Canceled,Waters-Johnson
O3598,C118,P040,2025-01-03 07:09:42,8,923.6,Pending,Garcia Group
O3598,C061,P098,2025-01-03 07:09:42,3,1324.17,Pending,Garcia Group
O3598,C117,P034,2025-01-03 07:09:42,2,500.44,Pending,Garcia Group
O3599,C009,P063,2025-01-13 09:05:20,2,458.5,Completed,
O3600,C193,P041,2025-01-09 08:30:06,6,2898.12,Pending,Rogers and Sons
O3601,C111,P021,2025-01-13 13:00:42,4,1416.6,Pending,Rivera and Sons
O3601,C005,P073,2025-01-13 13:00:42,8,2884.64,Pending,Rivera and Sons
O3601,C027,P006,2025-01-13 13:00:42,10,3567.9,Pending,Rivera and Sons
O3602,C027,P018,2025-01-03 17:54:14,1,313.69,Canceled,Wood LLC
O3602,C109,P025,2025-01-03 17:54:14,3,924.8700000000001,Canceled,Wood LLC
O3602,C034,P007,2025-01-03 17:54:14,7,2265.34,Canceled,Wood LLC
O3602,C042,P062,2025-01-03 17:54:14,6,399.54,Canceled,Wood LLC
O3603,C192,P029,2025-01-06 21:06:15,3,1323.24,Pending,Hayes PLC
O3604,C037,P092,2025-01-04 08:03:13,5,2346.65,Canceled,"Finley, Brown and Todd"
O3604,C025,P029,2025-01-04 08:03:13,2,882.16,Canceled,"Finley, Brown and Todd"
O3604,C070,P041,2025-01-04 08:03:13,2,966.04,Canceled,"Finley, Brown and Todd"
O3604,C123,P092,2025-01-04 08:03:13,10,4693.3,Canceled,"Finley, Brown and Todd"
O3605,C182,P097,2025-01-07 16:09:39,4,748.48,Pending,Rose Ltd
O3605,C187,P090,2025-01-07 16:09:39,9,3825.63,Pending,Rose Ltd
O3605,C055,P018,2025-01-07 16:09:39,4,1254.76,Pending,Rose Ltd
O3606,C028,P063,2025-01-08 12:14:10,10,2292.5,Completed,Glover PLC
O3606,C197,P093,2025-01-08 12:14:10,4,1466.64,Completed,Glover PLC
O3607,C067,P021,2025-01-13 01:26:58,9,3187.35,Canceled,
O3607,C192,P047,2025-01-13 01:26:58,8,1229.68,Canceled,
O3608,C051,P075,2025-01-07 12:57:37,4,1446.6,Completed,Norton-Jones
O3608,C082,P085,2025-01-07 12:57:37,1,30.57,Completed,Norton-Jones
O3608,C182,P061,2025-01-07 12:57:37,7,2520.77,Completed,Norton-Jones
O3609,C135,P023,2025-01-14 01:39:53,6,2322.18,Completed,Powers-Kirk
O3609,C030,P032,2025-01-14 01:39:53,1,228.88,Completed,Powers-Kirk
O3609,C112,P013,2025-01-14 01:39:53,8,1583.92,Completed,Powers-Kirk
O3610,C136,P080,2025-01-13 15:59:24,7,74.83,Canceled,Rodriguez-Cox
O3611,C079,P010,2025-01-04 14:35:54,10,276.8,Completed,
O3611,C104,P078,2025-01-04 14:35:54,7,2849.56,Completed,
O3611,C041,P072,2025-01-04 14:35:54,7,2958.1299999999997,Completed,
O3611,C055,P079,2025-01-04 14:35:54,8,3643.92,Completed,
O3612,C091,P078,2025-01-07 20:44:25,10,4070.7999999999997,Pending,Wheeler-Richardson
O3612,C182,P026,2025-01-07 20:44:25,3,1343.3700000000001,Pending,Wheeler-Richardson
O3612,C148,P054,2025-01-07 20:44:25,1,252.08,Pending,Wheeler-Richardson
O3612,C092,P036,2025-01-07 20:44:25,1,335.68,Pending,Wheeler-Richardson
O3613,C030,P012,2025-01-05 22:40:55,3,911.3399999999999,Canceled,"Smith, Allen and Kennedy"
O3613,C195,P036,2025-01-05 22:40:55,7,2349.76,Canceled,"Smith, Allen and Kennedy"
O3613,C075,P019,2025-01-05 22:40:55,6,851.0999999999999,Canceled,"Smith, Allen and Kennedy"
O3613,C005,P034,2025-01-05 22:40:55,6,1501.32,Canceled,"Smith, Allen and Kennedy"
O3614,C012,P090,2025-01-04 11:20:21,3,1275.21,Canceled,"Mayo, Beasley and Collins"
O3615,C192,P095,2025-01-12 01:06:39,1,228.2,Pending,"Ellis, Weiss and Soto"
O3616,C058,P087,2025-01-08 05:22:52,8,1375.28,Canceled,"Moore, Evans and Braun"
O3616,C081,P048,2025-01-08 05:22:52,6,2033.88,Canceled,"Moore, Evans and Braun"
O3616,C107,P039,2025-01-08 05:22:52,7,2692.41,Canceled,"Moore, Evans and Braun"
O3617,C190,P041,2025-01-01 20:05:35,3,1449.06,Pending,Horton-Lucero
O3617,C046,P073,2025-01-01 20:05:35,1,360.58,Pending,Horton-Lucero
O3618,C168,P048,2025-01-04 15:58:40,2,677.96,Pending,Ray Ltd
O3618,C077,P078,2025-01-04 15:58:40,5,2035.3999999999999,Pending,Ray Ltd
O3618,C006,P071,2025-01-04 15:58:40,4,1254.28,Pending,Ray Ltd
O3618,C196,P009,2025-01-04 15:58:40,7,1577.03,Pending,Ray Ltd
O3619,C116,P029,2025-01-02 11:10:01,7,3087.56,Pending,Hall Inc
O3619,C026,P070,2025-01-02 11:10:01,6,1049.46,Pending,Hall Inc
O3619,C144,P058,2025-01-02 11:10:01,6,1160.76,Pending,Hall Inc
O3620,C059,P075,2025-01-06 01:53:35,10,3616.5,Completed,
O3620,C163,P062,2025-01-06 01:53:35,3,199.77,Completed,
O3621,C188,P081,2025-01-10 15:26:58,2,341.62,Canceled,Wells Group
O3621,C077,P066,2025-01-10 15:26:58,1,464.36,Canceled,Wells Group
O3622,C155,P098,2025-01-09 08:07:49,4,1765.56,Pending,Anderson-Patton
O3622,C034,P051,2025-01-09 08:07:49,9,803.34,Pending,Anderson-Patton
O3622,C056,P005,2025-01-09 08:07:49,1,388.52,Pending,Anderson-Patton
O3623,C178,P020,2025-01-01 05:39:50,4,733.92,Pending,Gardner-Conrad
O3623,C061,P088,2025-01-01 05:39:50,2,297.28,Pending,Gardner-Conrad
O3623,C183,P037,2025-01-01 05:39:50,8,3867.76,Pending,Gardner-Conrad
O3624,C056,P071,2025-01-07 21:17:12,9,2822.13,Pending,"Dorsey, Matthews and Alvarez"
O3625,C046,P092,2025-01-08 20:35:12,4,1877.32,Pending,Manning-Gonzales
O3625,C183,P014,2025-01-08 20:35:12,4,681.84,Pending,Manning-Gonzales
O3626,C003,P049,2025-01-10 05:39:32,2,684.26,Pending,Anderson-Bruce
O3626,C035,P056,2025-01-10 05:39:32,3,738.54,Pending,Anderson-Bruce
O3626,C049,P072,2025-01-10 05:39:32,10,4225.9,Pending,Anderson-Bruce
O3627,C163,P063,2025-01-07 08:54:05,1,229.25,Completed,Lee-Mccormick
O3627,C104,P098,2025-01-07 08:54:05,10,4413.9,Completed,Lee-Mccormick
O3627,C026,P075,2025-01-07 08:54:05,2,723.3,Completed,Lee-Mccormick
O3628,C055,P054,2025-01-11 09:30:25,4,1008.32,Completed,Martin-Woods
O3628,C020,P050,2025-01-11 09:30:25,3,104.13,Completed,Martin-Woods
O3629,C199,P058,2025-01-04 13:19:58,9,1741.14,Pending,Smith LLC
O3629,C080,P042,2025-01-04 13:19:58,7,3336.6200000000003,Pending,Smith LLC
O3630,C081,P081,2025-01-08 17:04:31,10,1708.1,Pending,
O3630,C078,P072,2025-01-08 17:04:31,9,3803.31,Pending,
O3631,C107,P077,2025-01-05 06:16:17,1,382.29,Canceled,Benitez-Marks
O3632,C160,P073,2025-01-06 03:25:41,7,2524.06,Completed,Griffin Ltd
O3632,C145,P078,2025-01-06 03:25:41,7,2849.56,Completed,Griffin Ltd
O3633,C058,P085,2025-01-08 00:38:05,3,91.71000000000001,Completed,"Edwards, Yates and Leonard"
O3634,C066,P010,2025-01-07 20:22:13,2,55.36,Completed,Carter-Molina
O3634,C181,P083,2025-01-07 20:22:13,2,586.94,Completed,Carter-Molina
O3634,C028,P014,2025-01-07 20:22:13,4,681.84,Completed,Carter-Molina
O3634,C031,P027,2025-01-07 20:22:13,8,1837.68,Completed,Carter-Molina
O3635,C178,P029,2025-01-12 15:42:34,9,3969.72,Completed,Ramirez-Church
O3635,C013,P051,2025-01-12 15:42:34,10,892.6,Completed,Ramirez-Church
O3636,C175,P021,2025-01-12 04:37:55,4,1416.6,Pending,Stevens PLC
O3636,C061,P067,2025-01-12 04:37:55,5,2205.75,Pending,Stevens PLC
O3636,C009,P024,2025-01-12 04:37:55,10,4698.9,Pending,Stevens PLC
O3636,C029,P085,2025-01-12 04:37:55,7,213.99,Pending,Stevens PLC
O3637,C130,P054,2025-01-05 04:00:30,2,504.16,Canceled,"Whitaker, Byrd and Brewer"
O3637,C122,P081,2025-01-05 04:00:30,6,1024.8600000000001,Canceled,"Whitaker, Byrd and Brewer"
O3638,C042,P045,2025-01-08 22:50:52,1,32.13,Pending,"Brown, Glenn and Quinn"
O3638,C079,P066,2025-01-08 22:50:52,3,1393.08,Pending,"Brown, Glenn and Quinn"
O3638,C087,P093,2025-01-08 22:50:52,3,1099.98,Pending,"Brown, Glenn and Quinn"
O3639,C134,P061,2025-01-04 22:24:22,5,1800.5500000000002,Canceled,Winters LLC
O3639,C179,P062,2025-01-04 22:24:22,3,199.77,Canceled,Winters LLC
O3639,C028,P001,2025-01-04 22:24:22,3,824.64,Canceled,Winters LLC
O3640,C052,P025,2025-01-08 13:56:09,3,924.8700000000001,Pending,Soto Inc
O3640,C068,P096,2025-01-08 13:56:09,10,4161.2,Pending,Soto Inc
O3640,C001,P064,2025-01-08 13:56:09,7,2008.02,Pending,Soto Inc
O3641,C012,P019,2025-01-11 04:03:41,5,709.25,Canceled,"Martinez, Carter and Shannon"
O3641,C000,P054,2025-01-11 04:03:41,4,1008.32,Canceled,"Martinez, Carter and Shannon"
O3641,C022,P016,2025-01-11 04:03:41,3,1291.8899999999999,Canceled,"Martinez, Carter and Shannon"
O3641,C057,P051,2025-01-11 04:03:41,4,357.04,Canceled,"Martinez, Carter and Shannon"
O3642,C056,P094,2025-01-11 01:34:15,5,1979.9,Pending,Crane Inc
O3642,C010,P018,2025-01-11 01:34:15,9,2823.21,Pending,Crane Inc
O3642,C011,P057,2025-01-11 01:34:15,1,345.68,Pending,Crane Inc
O3642,C087,P050,2025-01-11 01:34:15,9,312.39,Pending,Crane Inc
O3643,C013,P002,2025-01-03 00:27:39,5,1869.1,Canceled,Ross-Wilson
O3643,C049,P024,2025-01-03 00:27:39,5,2349.45,Canceled,Ross-Wilson
O3643,C078,P049,2025-01-03 00:27:39,10,3421.3,Canceled,Ross-Wilson
O3644,C085,P061,2025-01-10 09:17:51,4,1440.44,Pending,Curry Group
O3644,C156,P085,2025-01-10 09:17:51,1,30.57,Pending,Curry Group
O3645,C104,P052,2025-01-04 17:15:25,7,1202.25,Canceled,Howard-White
O3645,C134,P042,2025-01-04 17:15:25,6,2859.96,Canceled,Howard-White
O3645,C003,P058,2025-01-04 17:15:25,7,1354.22,Canceled,Howard-White
O3645,C107,P024,2025-01-04 17:15:25,8,3759.12,Canceled,Howard-White
O3646,C041,P093,2025-01-05 14:48:05,6,2199.96,Pending,
O3646,C001,P041,2025-01-05 14:48:05,10,4830.2,Pending,
O3646,C060,P049,2025-01-05 14:48:05,3,1026.3899999999999,Pending,
O3646,C061,P092,2025-01-05 14:48:05,8,3754.64,Pending,
O3647,C028,P088,2025-01-04 18:05:52,9,1337.7599999999998,Canceled,"Jones, Cooper and Duarte"
O3647,C172,P043,2025-01-04 18:05:52,10,4216.5,Canceled,"Jones, Cooper and Duarte"
O3648,C158,P090,2025-01-04 16:51:08,4,1700.28,Canceled,Jones-Dickson
O3648,C044,P028,2025-01-04 16:51:08,4,298.0,Canceled,Jones-Dickson
O3648,C029,P039,2025-01-04 16:51:08,1,384.63,Canceled,Jones-Dickson
O3648,C074,P061,2025-01-04 16:51:08,5,1800.5500000000002,Canceled,Jones-Dickson
O3649,C039,P049,2025-01-06 13:33:24,6,2052.7799999999997,Completed,"Santiago, Rodriguez and Foster"
O3649,C177,P052,2025-01-06 13:33:24,6,1030.5,Completed,"Santiago, Rodriguez and Foster"
O3649,C074,P037,2025-01-06 13:33:24,6,2900.82,Completed,"Santiago, Rodriguez and Foster"
O3649,C195,P059,2025-01-06 13:33:24,2,442.24,Completed,"Santiago, Rodriguez and Foster"
O3650,C077,P034,2025-01-01 02:59:27,3,750.66,Pending,Walsh-Baird
O3650,C110,P087,2025-01-01 02:59:27,6,1031.46,Pending,Walsh-Baird
O3651,C163,P001,2025-01-12 17:42:25,6,1649.28,Canceled,Mcpherson LLC
O3651,C091,P017,2025-01-12 17:42:25,9,2336.94,Canceled,Mcpherson LLC
O3651,C064,P099,2025-01-12 17:42:25,10,1094.7,Canceled,Mcpherson LLC
O3651,C171,P044,2025-01-12 17:42:25,1,99.27,Canceled,Mcpherson LLC
O3652,C160,P094,2025-01-13 20:24:29,4,1583.92,Pending,"Kane, Fernandez and Coleman"
O3652,C167,P030,2025-01-13 20:24:29,7,1111.39,Pending,"Kane, Fernandez and Coleman"
O3653,C055,P059,2025-01-02 05:21:05,3,663.36,Pending,Morris-Bishop
O3653,C005,P025,2025-01-02 05:21:05,3,924.8700000000001,Pending,Morris-Bishop
O3654,C165,P041,2025-01-08 20:04:43,8,3864.16,Pending,"Rowe, Martin and Morales"
O3654,C166,P049,2025-01-08 20:04:43,6,2052.7799999999997,Pending,"Rowe, Martin and Morales"
O3654,C077,P058,2025-01-08 20:04:43,6,1160.76,Pending,"Rowe, Martin and Morales"
O3654,C031,P096,2025-01-08 20:04:43,10,4161.2,Pending,"Rowe, Martin and Morales"
O3655,C036,P015,2025-01-12 01:16:01,5,1907.3500000000001,Completed,Nelson Ltd
O3655,C130,P058,2025-01-12 01:16:01,10,1934.6000000000001,Completed,Nelson Ltd
O3655,C165,P039,2025-01-12 01:16:01,4,1538.52,Completed,Nelson Ltd
O3655,C124,P026,2025-01-12 01:16:01,9,4030.11,Completed,Nelson Ltd
O3656,C121,P079,2025-01-06 17:40:30,7,3188.4300000000003,Pending,Thomas-Pennington
O3656,C134,P091,2025-01-06 17:40:30,1,172.74,Pending,Thomas-Pennington
O3657,C164,P020,2025-01-11 18:45:08,3,550.4399999999999,Canceled,Jackson Group
O3657,C129,P046,2025-01-11 18:45:08,8,817.84,Canceled,Jackson Group
O3657,C009,P040,2025-01-11 18:45:08,1,115.45,Canceled,Jackson Group
O3658,C106,P051,2025-01-10 01:42:19,8,714.08,Pending,Bradley-Contreras
O3658,C122,P014,2025-01-10 01:42:19,7,1193.22,Pending,Bradley-Contreras
O3658,C022,P085,2025-01-10 01:42:19,8,244.56,Pending,Bradley-Contreras
O3659,C110,P045,2025-01-06 22:11:09,7,224.91000000000003,Canceled,Woods LLC
O3659,C096,P038,2025-01-06 22:11:09,4,1779.6,Canceled,Woods LLC
O3659,C005,P061,2025-01-06 22:11:09,4,1440.44,Canceled,Woods LLC
O3660,C095,P017,2025-01-12 14:09:30,8,2077.28,Completed,Leon-Moyer
O3660,C158,P052,2025-01-12 14:09:30,9,1545.75,Completed,Leon-Moyer
O3660,C172,P086,2025-01-12 14:09:30,10,1534.4,Completed,Leon-Moyer
O3661,C110,P093,2025-01-10 07:04:07,1,366.66,Canceled,
O3661,C124,P069,2025-01-10 07:04:07,10,1388.0,Canceled,
O3661,C004,P064,2025-01-10 07:04:07,3,860.58,Canceled,
O3661,C134,P006,2025-01-10 07:04:07,10,3567.9,Canceled,
O3662,C049,P020,2025-01-13 16:46:35,2,366.96,Canceled,Kim-Hughes
O3662,C152,P008,2025-01-13 16:46:35,8,1031.04,Canceled,Kim-Hughes
O3663,C160,P019,2025-01-08 17:24:34,4,567.4,Completed,"Austin, Harrison and Gillespie"
O3663,C070,P062,2025-01-08 17:24:34,2,133.18,Completed,"Austin, Harrison and Gillespie"
O3663,C007,P066,2025-01-08 17:24:34,7,3250.52,Completed,"Austin, Harrison and Gillespie"
O3664,C159,P060,2025-01-09 08:01:36,10,1216.2,Pending,Shaw Group
O3664,C167,P013,2025-01-09 08:01:36,2,395.98,Pending,Shaw Group
O3664,C197,P068,2025-01-09 08:01:36,8,323.04,Pending,Shaw Group
O3664,C107,P010,2025-01-09 08:01:36,7,193.76,Pending,Shaw Group
O3665,C117,P001,2025-01-03 23:03:19,8,2199.04,Canceled,Ford-Swanson
O3665,C091,P019,2025-01-03 23:03:19,6,851.0999999999999,Canceled,Ford-Swanson
O3666,C195,P037,2025-01-03 21:51:55,3,1450.41,Canceled,"Baker, Brown and Robles"
O3666,C150,P032,2025-01-03 21:51:55,6,1373.28,Canceled,"Baker, Brown and Robles"
O3666,C025,P081,2025-01-03 21:51:55,4,683.24,Canceled,"Baker, Brown and Robles"
O3666,C007,P005,2025-01-03 21:51:55,8,3108.16,Canceled,"Baker, Brown and Robles"
O3667,C161,P046,2025-01-06 12:18:52,6,613.38,Pending,"Cortez, Elliott and Robles"
O3667,C156,P042,2025-01-06 12:18:52,1,476.66,Pending,"Cortez, Elliott and Robles"
O3668,C078,P095,2025-01-09 03:27:45,2,456.4,Pending,
O3668,C034,P049,2025-01-09 03:27:45,8,2737.04,Pending,
O3668,C098,P047,2025-01-09 03:27:45,5,768.5500000000001,Pending,
O3668,C029,P049,2025-01-09 03:27:45,2,684.26,Pending,
O3669,C013,P093,2025-01-06 22:30:41,8,2933.28,Completed,Payne-Banks
O3670,C067,P087,2025-01-12 07:15:59,4,687.64,Canceled,Ayala-Carlson
O3671,C048,P002,2025-01-12 03:52:02,8,2990.56,Pending,Burnett Ltd
O3672,C027,P072,2025-01-05 23:01:58,10,4225.9,Canceled,"Glass, Cortez and Jensen"
O3672,C060,P061,2025-01-05 23:01:58,3,1080.33,Canceled,"Glass, Cortez and Jensen"
O3672,C092,P028,2025-01-05 23:01:58,1,74.5,Canceled,"Glass, Cortez and Jensen"
O3672,C159,P050,2025-01-05 23:01:58,6,208.26,Canceled,"Glass, Cortez and Jensen"
O3673,C032,P097,2025-01-02 17:20:45,6,1122.72,Pending,"Franco, Davis and Gregory"
O3673,C176,P048,2025-01-02 17:20:45,7,2372.86,Pending,"Franco, Davis and Gregory"
O3673,C119,P018,2025-01-02 17:20:45,2,627.38,Pending,"Franco, Davis and Gregory"
O3674,C175,P035,2025-01-05 14:11:54,7,94.92,Canceled,Blair-Pratt
O3674,C029,P016,2025-01-05 14:11:54,9,3875.67,Canceled,Blair-Pratt
O3675,C147,P015,2025-01-06 03:00:40,10,3814.7000000000003,Completed,
O3676,C186,P036,2025-01-11 10:03:21,4,1342.72,Pending,"Chaney, Mckay and Cunningham"
O3677,C136,P001,2025-01-07 11:00:28,1,274.88,Pending,
O3677,C145,P074,2025-01-07 11:00:28,8,1774.32,Pending,
O3677,C076,P070,2025-01-07 11:00:28,8,1399.28,Pending,
O3677,C087,P018,2025-01-07 11:00:28,10,3136.9,Pending,
O3678,C064,P083,2025-01-05 20:26:26,3,880.4100000000001,Completed,Gilbert Group
O3678,C178,P031,2025-01-05 20:26:26,9,2871.36,Completed,Gilbert Group
O3678,C047,P077,2025-01-05 20:26:26,5,1911.45,Completed,Gilbert Group
O3679,C054,P019,2025-01-07 20:06:45,4,567.4,Pending,"Mayer, Bell and Ross"
